id,CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
13993,15689344,597,France,Female,23,2,0,2,1,0,153983.99,0
13995,15699415,850,France,Male,37,9,87098.91,1,1,0,139607.74,0
13997,15777060,703,Germany,Female,33,9,118628.7,1,1,0,114879.64,1
13998,15639004,677,France,Female,33,9,0,2,1,0,91094.46,0
13999,15782778,668,Spain,Male,31,8,0,2,0,0,86935.08,0
14000,15676966,569,France,Female,27,3,0,2,1,0,24998.75,0
14001,15606887,597,France,Male,35,7,0,2,1,0,130789.6,0
14002,15731781,721,France,Male,51,9,0,1,1,1,121568.37,0
14003,15592386,559,France,Female,42,5,78314.63,1,1,0,159475.08,0
14004,15618239,738,France,Male,43,10,0,2,0,0,136812.02,0
14005,15615245,744,Germany,Female,28,6,161588.89,1,0,0,84622.37,0
14006,15610446,586,France,Male,40,1,0,2,1,0,120801.65,0
14007,15692744,656,France,Male,41,8,0,2,1,0,92612.88,0
14008,15750299,628,Germany,Male,34,3,138881.04,1,1,0,162734.31,0
14009,15671249,628,Spain,Male,26,5,0,2,1,0,117939.17,0
14010,15718289,713,France,Male,39,8,182275.23,1,1,0,106969.73,0
14011,15637522,705,France,Male,32,6,0,2,1,1,104469.06,0
14012,15694409,627,France,Female,37,2,0,1,1,0,176984.34,0
14013,15809837,706,Spain,Female,38,1,138171.1,1,1,1,85982.47,0
14014,15731744,707,France,Male,29,10,132951.92,1,0,0,174434.06,0
14015,15714355,755,France,Male,33,6,0,2,1,0,145562.4,0
14017,15776545,679,Spain,Female,38,10,115777.23,1,1,1,86945,0
14018,15804516,614,France,Male,42,1,0,2,1,0,107876.2,0
14019,15766887,605,Germany,Male,50,3,152341.55,1,1,1,98657.01,1
14020,15667896,602,France,Male,29,2,0,2,0,1,53710.23,0
14021,15759913,527,Spain,Female,42,0,0,2,1,0,160529.71,1
14023,15659677,575,France,Female,35,1,0,2,1,1,65170.74,0
14024,15772337,774,Germany,Female,58,7,120777.88,1,1,0,95583.73,1
14025,15644896,575,Germany,Female,43,9,139825.34,1,0,0,187980.21,1
14026,15668818,543,Spain,Male,20,0,90218.9,1,0,1,179866.01,0
14027,15629150,714,France,Male,31,8,0,2,1,1,79314.1,0
14028,15682048,638,Spain,Female,38,2,0,4,1,1,94450.97,1
14029,15589428,641,Spain,Male,33,5,0,2,1,0,163558.86,0
14030,15603328,711,France,Female,30,3,0,2,1,1,152210.81,0
14031,15787071,724,France,Male,43,9,0,2,1,1,95623.28,0
14033,15716643,651,Spain,Female,34,1,85768.42,1,1,1,179631.85,0
14034,15662762,657,Germany,Male,35,0,56580.93,2,0,1,184842.21,0
14035,15592707,652,France,Male,43,8,0,2,1,1,53353.18,0
14036,15777045,769,France,Female,30,9,0,2,1,0,177738.98,0
14037,15667896,678,Spain,Female,43,6,101583.11,2,0,1,60536.56,0
14038,15782418,708,France,Female,35,5,0,2,1,1,125920.09,0
14039,15725028,762,Spain,Male,41,2,122570.87,1,1,1,166677.35,0
14040,15665760,588,Spain,Male,39,2,0,2,1,1,93524.22,0
14041,15655252,673,France,Female,27,4,0,2,0,0,131283.6,0
14042,15703399,621,France,Male,28,7,0,2,1,0,172049.84,0
14043,15749381,577,France,Male,33,4,0,2,1,1,152884.85,0
14044,15638003,568,France,Female,43,9,0,1,1,0,132861.9,1
14045,15576517,686,France,Male,36,0,0,2,1,0,46632.87,0
14046,15752846,850,France,Male,30,3,0,2,1,1,133537.05,0
14047,15644896,711,France,Female,21,2,0,2,1,1,171096.2,0
14049,15595588,732,Germany,Female,53,2,120875.23,1,1,0,49848.86,1
14050,15682868,690,France,Male,32,1,0,2,1,1,94450.97,0
14051,15766776,762,France,Male,39,5,0,1,1,0,5791.85,0
14052,15806901,725,Spain,Female,40,5,0,1,1,0,166698.18,0
14053,15582910,633,Germany,Male,41,9,122385.78,1,1,1,59650.42,1
14056,15722083,708,France,Female,41,3,0,1,1,0,27231.26,1
14057,15751771,594,France,Female,56,5,0,2,1,0,171519.06,1
14058,15581700,793,Germany,Female,35,0,86614.06,2,1,0,154700.61,0
14059,15797329,748,Germany,Male,39,5,119182.73,2,1,0,127543.81,0
14060,15693906,717,Germany,Male,25,8,141038.57,1,1,1,167984.72,0
14061,15736371,562,Spain,Male,48,4,0,1,1,0,91763.67,1
14062,15749019,707,France,Male,38,4,0,2,0,0,49848.86,0
14063,15781702,815,France,Male,29,1,0,1,1,1,134483.07,1
14064,15646720,586,France,Male,25,5,0,2,1,0,172450.04,0
14065,15682537,571,Spain,Male,43,6,0,2,0,1,123977.86,0
14066,15766683,613,France,Female,36,5,0,2,1,1,94738.54,0
14067,15607577,582,France,Male,35,3,0,2,1,1,143681.85,0
14068,15603319,674,France,Male,35,7,0,2,1,1,141069.89,0
14069,15681755,597,Germany,Male,35,8,125544.02,2,1,0,61843.73,0
14070,15581197,722,France,Male,33,4,112972.57,1,1,1,153810.41,0
14071,15578865,641,Spain,Male,34,7,0,2,1,1,141400.51,0
14072,15743976,644,France,Male,37,1,0,2,1,1,119357.93,0
14073,15598070,678,France,Female,32,3,0,2,1,0,182528.44,0
14074,15649425,637,France,Male,37,9,167036.96,1,0,1,110142.34,0
14076,15582892,602,France,Female,28,5,0,1,0,1,136521.82,0
14077,15665760,743,Spain,Male,30,1,0,1,1,0,82422.91,0
14078,15579616,543,Spain,Male,42,1,0,1,1,0,71139.31,0
14079,15730272,653,France,Male,51,1,0,1,0,0,141872.05,1
14080,15794895,591,France,Female,32,8,0,2,1,1,142913.87,0
14081,15675787,596,France,Male,40,1,0,1,1,1,141872.05,1
14084,15691396,675,Spain,Female,41,9,0,2,1,1,152956.33,0
14085,15572467,648,France,Male,43,7,143054.85,2,0,1,142763.51,0
14086,15756926,748,France,Male,52,10,0,1,1,0,16081.62,1
14087,15593601,651,France,Male,31,5,0,2,1,0,79503.05,0
14088,15690164,716,France,Male,35,3,0,1,1,1,140780.8,0
14089,15698816,678,France,Female,31,4,0,2,1,1,130928.22,0
14091,15791767,669,France,Female,38,7,0,2,1,0,66893.28,0
14092,15646513,705,France,Male,20,8,116037.82,1,0,1,45445.78,0
14094,15780981,762,France,Male,33,8,0,2,1,0,81862.79,0
14095,15717286,472,Germany,Male,28,1,141267.67,2,1,1,101382.86,0
14096,15645593,678,Spain,Male,43,7,0,2,1,1,136909.87,0
14097,15806822,710,France,Male,39,4,0,2,0,0,141446.01,0
14098,15641640,685,France,Male,35,9,0,1,1,0,26796.73,0
14100,15746461,584,France,Male,24,3,0,2,0,1,82463.69,0
14101,15600337,608,France,Female,47,9,156007.09,1,1,0,67840.81,1
14103,15630363,587,France,Male,30,5,132657.55,1,0,0,25650.04,0
14104,15585533,735,Germany,Female,41,8,123863.64,2,1,0,52319.26,0
14105,15742798,731,France,Male,39,7,0,2,1,1,113950.53,0
14106,15750545,806,Spain,Male,24,5,0,2,1,1,64872.55,0
14107,15644621,661,France,Male,38,2,133500.78,1,1,0,115566.57,0
14108,15791767,669,France,Male,46,9,0,1,1,0,113086.08,1
14109,15636999,756,France,Male,31,7,0,2,1,1,62370.67,0
14110,15713094,615,France,Male,36,2,0,2,1,0,62851.6,0
14112,15689168,539,Spain,Female,46,3,0,2,0,0,52337.97,0
14113,15692406,573,Spain,Female,38,1,0,2,0,1,160128.98,0
14114,15750545,748,Spain,Male,49,7,0,2,1,0,103372.79,0
14115,15650018,582,Spain,Female,27,3,162532.14,1,1,1,141023.01,0
14116,15629885,683,France,Female,60,5,0,2,1,1,128882.66,0
14117,15783875,605,Spain,Female,33,7,0,2,1,0,170893.85,0
14118,15784890,622,France,Male,32,8,0,2,1,0,177028,0
14119,15679884,556,Germany,Female,31,1,127480.53,2,0,1,62634.94,0
14120,15750867,575,Germany,Male,43,5,118569.03,1,1,0,141210.5,1
14121,15582841,704,Spain,Female,39,7,0,2,1,1,100556.98,0
14122,15672598,850,France,Female,29,3,0,2,1,0,84760.32,0
14123,15702571,694,France,Female,46,8,0,4,1,0,176883.42,1
14124,15658364,678,France,Female,37,8,0,1,0,1,120225.62,0
14125,15752300,697,France,Male,28,5,0,2,1,1,170819.01,0
14126,15759733,733,Spain,Male,51,6,0,3,1,1,93718.16,1
14127,15718153,762,Spain,Female,41,6,0,2,1,0,139469.11,0
14128,15681075,587,Spain,Male,35,10,125801.03,1,0,1,151581.79,0
14129,15790324,646,France,Male,28,6,0,2,1,0,86410.29,0
14130,15770995,727,Germany,Male,29,8,105907.42,2,0,1,1140.02,0
14132,15642704,633,France,Male,39,3,0,2,1,1,102638.35,0
14133,15644896,684,France,Male,29,3,63492.94,1,1,0,176692.65,0
14135,15798964,673,Spain,Male,36,6,0,2,1,0,91482.7,0
14136,15751771,703,Spain,Male,27,8,0,2,1,0,158043.11,0
14137,15687946,681,Germany,Female,55,1,161889.79,1,1,0,87985.2,1
14138,15661670,636,Spain,Male,45,2,0,2,0,0,109098.39,0
14139,15686696,659,France,Male,31,6,0,2,1,0,109523.88,0
14140,15720509,649,France,Female,30,4,0,2,0,1,114869.55,0
14142,15719090,652,Spain,Female,47,7,0,1,0,0,55893.37,1
14143,15691387,712,France,Female,31,8,0,2,1,0,51695.41,0
14144,15620204,609,France,Female,37,10,0,2,1,1,152723.23,0
14145,15644891,718,France,Male,35,7,161591.11,1,1,1,199203.71,1
14146,15654574,751,France,Female,34,3,0,2,0,1,162960.06,0
14147,15788659,593,France,Female,26,7,0,2,1,0,181429.87,0
14148,15577078,735,Germany,Female,52,7,107569.91,2,1,1,178822.31,1
14149,15700424,682,Germany,Male,49,3,82844.33,2,1,1,151924.9,0
14150,15737025,683,France,Female,32,1,0,1,0,1,47775.34,0
14152,15704844,770,France,Male,29,4,0,2,1,0,152852.6,0
14153,15600510,627,France,Male,42,7,84421.58,1,0,0,120592.84,0
14155,15590097,696,France,Female,35,5,0,2,1,0,72876.64,0
14156,15707861,753,France,Male,39,9,0,2,0,1,38761.61,0
14157,15678720,708,France,Female,34,3,0,2,0,0,147530.06,0
14158,15567897,592,France,Female,46,1,144895.03,1,1,1,118429.02,1
14159,15594556,556,Germany,Male,43,8,134562.8,1,1,0,83700.66,1
14160,15762268,790,France,Male,32,9,0,2,1,0,140763.18,0
14161,15734565,634,France,Male,33,2,117070.21,1,1,1,137036.94,1
14162,15687946,681,Spain,Male,32,5,98382.72,1,1,1,121053.19,0
14163,15732270,744,Germany,Male,38,9,124616.23,2,1,1,131609.48,0
14165,15746035,646,Germany,Male,33,1,116755.5,2,1,0,171971.25,0
14166,15654408,658,Germany,Female,50,5,122552.34,1,0,0,134589.58,1
14167,15706593,754,France,Female,36,1,83693.34,1,1,0,137079.86,0
14168,15794939,648,France,Male,32,7,0,2,1,0,48189.94,0
14169,15808189,605,France,Male,45,2,138076.47,1,1,0,173365.89,1
14170,15691387,605,France,Female,36,3,0,1,1,1,103349.76,0
14171,15773394,652,France,Male,35,4,0,2,1,1,93836.2,0
14172,15667460,676,Germany,Male,37,3,106022.73,2,1,0,138399.67,0
14173,15665327,677,Spain,Female,34,5,0,2,1,1,173632.92,0
14174,15708003,542,France,Male,45,6,0,2,0,1,178123.86,0
14175,15676835,553,France,Male,31,9,0,2,0,0,60769.06,0
14176,15626452,653,Spain,Female,40,3,0,2,1,0,151401.33,0
14177,15642885,774,Germany,Male,32,6,121537.71,2,1,0,146895.36,0
14178,15577478,703,France,Male,31,7,0,1,1,1,151335.19,0
14179,15705512,727,Germany,Female,57,2,119370.11,3,1,1,152845.99,1
14180,15677522,437,Germany,Male,51,6,128927.93,1,1,1,79927.99,1
14181,15771299,712,Spain,Female,39,10,0,2,1,1,160976.85,0
14182,15616180,469,France,Female,36,8,0,2,1,1,140173.17,0
14183,15641389,638,Spain,Male,40,2,0,2,1,0,171037.63,0
14184,15682489,696,Spain,Male,37,2,0,2,1,0,83056.22,0
14185,15682778,676,France,Female,35,8,0,1,0,1,160529.71,0
14186,15716491,745,Germany,Male,27,3,103905.38,2,1,1,177028,0
14187,15662063,712,Germany,Female,52,0,103741.18,1,1,1,48421.4,1
14188,15631838,679,France,Male,36,5,113882.31,1,0,1,51568.53,0
14189,15631189,740,France,Male,33,4,0,2,1,0,166370.81,0
14190,15572294,752,France,Male,30,4,0,2,1,0,121210.09,0
14191,15697480,719,France,Female,36,3,0,2,0,1,131312.56,0
14192,15740072,684,France,Female,46,4,0,2,1,0,12761.16,1
14193,15773876,850,France,Female,42,2,0,2,1,1,185541.2,1
14194,15642824,658,France,Female,49,4,0,2,0,0,126522.22,1
14195,15696733,568,France,Female,39,9,0,1,1,0,176962.31,1
14196,15744553,616,Spain,Male,38,9,132351.29,2,0,0,85891.02,0
14197,15578865,637,France,Female,36,1,0,2,1,1,126537.09,0
14198,15807889,683,France,Male,33,1,0,1,1,0,167033.83,1
14199,15768104,807,Germany,Male,37,6,120731.39,2,1,0,141501.45,0
14200,15777922,594,Spain,Male,30,1,0,2,1,0,85736.23,0
14201,15635143,590,France,Female,39,9,0,1,1,1,152843.53,1
14203,15624995,686,France,Female,41,3,0,2,1,1,143635.33,0
14204,15734606,539,Germany,Male,41,1,113909.67,4,0,0,179908.71,1
14205,15803378,628,France,Female,63,8,0,2,1,1,65762.2,0
14206,15581479,756,Spain,Female,39,7,0,2,1,1,182867.84,0
14208,15749401,667,Germany,Male,36,1,106967.18,1,1,1,183569.25,0
14209,15798964,516,France,Male,38,5,96888.39,1,1,0,79997.14,0
14210,15777896,613,Spain,Male,44,2,88915.74,1,1,1,182436.81,0
14211,15682072,502,Germany,Male,40,1,117070.21,2,1,1,124411.08,0
14212,15771054,686,France,Female,43,8,0,2,1,0,80587.32,0
14213,15792453,696,France,Female,27,8,0,2,1,1,116969.73,0
14215,15802274,642,Spain,Male,37,2,0,2,1,1,106977.53,0
14216,15801462,706,France,Male,38,3,0,2,1,0,180622.02,0
14217,15799300,742,Germany,Male,54,8,118468.91,1,1,0,131283.6,1
14218,15786789,667,France,Male,38,10,0,1,1,0,182787.17,0
14219,15602741,651,Germany,Male,44,8,115024.5,1,1,0,172668.39,1
14220,15708505,674,France,Male,26,6,0,2,1,1,85439.73,0
14221,15583090,829,France,Female,38,5,0,2,1,0,103099.22,0
14222,15660155,705,Germany,Male,43,7,142660.43,2,1,0,161455.81,0
14223,15777033,632,France,Female,35,4,99824.45,1,1,0,182266.01,0
14224,15776631,613,Spain,Male,37,5,0,2,0,1,85787.31,0
14225,15693543,573,France,Female,27,6,0,2,1,0,158750.58,0
14226,15761348,686,Germany,Male,29,6,123692,2,1,1,158313.87,0
14227,15731669,678,Germany,Male,43,9,142388.61,2,0,0,123427.98,0
14228,15750466,651,France,Female,37,6,99141.86,1,1,1,142514.66,0
14229,15631159,850,Spain,Male,35,4,150126.44,2,1,1,176471.79,0
14230,15785899,629,France,Male,40,1,0,2,1,0,80619.09,0
14231,15667588,594,France,Male,46,1,0,1,0,0,123587.85,1
14233,15743617,711,Germany,Male,49,1,104944.1,1,1,1,140774.67,0
14234,15662758,685,Spain,Female,63,6,0,1,0,0,88958.49,1
14235,15579820,722,Spain,Female,55,9,0,1,1,1,177614.17,1
14236,15593694,738,France,Male,38,8,0,2,1,0,158891.79,0
14237,15757577,494,France,Female,47,7,0,2,1,1,1710.89,0
14238,15641794,667,France,Male,40,6,0,2,1,0,57896.27,0
14239,15696744,598,France,Male,38,4,0,2,1,1,122823.84,0
14240,15741181,748,France,Female,34,1,0,1,0,1,164064.44,0
14241,15741417,675,France,Female,29,8,0,2,1,1,141449.86,0
14242,15660505,663,France,Male,43,9,0,2,0,0,160176.47,1
14243,15619898,628,Spain,Male,29,6,116932.59,1,1,0,122066.5,0
14244,15569892,652,Spain,Female,35,10,0,2,1,1,61995.57,0
14245,15656901,710,France,Female,46,1,0,3,1,1,74580.8,1
14246,15768233,727,France,Female,28,8,0,2,1,0,110273.83,0
14247,15631512,729,France,Female,41,4,0,2,1,1,4993.94,0
14248,15596962,634,France,Male,33,4,0,2,1,1,138700.75,0
14249,15777784,790,France,Male,40,7,0,2,1,1,166038.43,0
14250,15642885,634,France,Male,30,5,0,2,1,1,126469.09,0
14251,15579262,594,Germany,Male,38,4,126619.27,2,1,1,133591.11,0
14252,15789548,516,France,Female,46,1,0,2,1,0,94820.85,0
14254,15761340,653,France,Female,42,6,0,2,1,0,179670.31,0
14255,15640053,604,France,Male,38,3,0,1,1,0,129890.94,0
14256,15793331,678,France,Male,29,9,0,2,1,1,173912.29,0
14257,15800805,730,France,Male,26,6,0,2,0,1,120893.07,0
14258,15690695,697,France,Male,36,6,0,2,1,1,104889.3,0
14259,15581840,773,France,Female,39,7,118870.93,1,1,1,173516.71,0
14260,15756026,743,Spain,Male,42,7,0,1,0,0,163830.64,1
14261,15635125,850,Germany,Male,36,3,97325.15,1,1,0,161241.65,0
14262,15654096,645,France,Female,36,2,0,2,1,0,127959.83,0
14263,15763029,652,France,Male,43,7,0,1,1,0,104722.44,1
14264,15682600,498,France,Female,35,3,0,1,1,0,65986.48,1
14265,15781689,721,Spain,Male,43,2,0,2,1,0,171045.85,0
14266,15725166,677,Germany,Male,32,3,125191.69,1,1,0,167554.86,0
14267,15721460,646,France,Male,32,3,0,2,0,1,72402,0
14268,15602374,751,France,Female,41,1,0,2,0,1,64421.02,0
14269,15748069,661,France,Male,41,9,0,2,1,1,53477.76,0
14270,15792222,685,France,Male,43,8,0,2,1,0,71154.1,0
14271,15696588,751,Germany,Male,37,8,131762.94,2,1,1,174032,0
14272,15773013,584,France,Female,60,7,135637,1,0,0,162501.83,1
14273,15690164,695,France,Female,49,7,0,2,1,1,99893.86,0
14274,15671917,752,France,Male,39,0,82559.42,1,0,1,199657.46,0
14276,15683524,710,France,Female,46,10,117306.44,1,1,0,15650.89,0
14277,15582797,734,Germany,Female,36,0,108691.95,2,1,0,91560.63,1
14278,15776733,769,Germany,Male,38,6,67816.72,2,1,0,137037.97,0
14279,15575077,678,Germany,Male,41,3,104833.79,2,1,1,186418.85,0
14280,15626457,516,France,Male,36,10,0,1,1,0,82647.65,0
14281,15586699,545,Germany,Male,44,4,97612.16,1,1,0,71173.81,1
14282,15642815,535,France,Female,35,6,0,1,1,0,53520.03,1
14283,15745295,714,France,Female,36,9,0,2,1,1,164768.82,0
14284,15598046,537,France,Male,31,2,0,2,0,1,76611.33,0
14286,15580149,564,Spain,Male,46,4,0,3,1,1,162523.66,1
14287,15673342,678,Spain,Male,42,9,0,1,0,1,185561.89,0
14289,15798895,568,France,Male,40,4,141819.02,1,1,0,174969.92,0
14290,15573077,588,Germany,Male,37,5,114939.45,1,0,0,164825.07,0
14291,15641411,537,France,Female,42,9,174701.05,2,1,0,101694.67,0
14292,15642063,581,France,Female,33,6,0,1,0,1,113645.4,0
14293,15771059,810,France,Female,25,3,0,2,0,1,114869.55,0
14296,15621353,608,Germany,Male,38,4,136729.51,1,1,0,44244.49,0
14297,15663438,705,France,Female,41,1,0,2,1,1,161051.75,0
14298,15585748,624,France,Female,48,8,125562.8,1,1,0,172459.39,1
14299,15690829,669,France,Female,35,6,0,2,0,0,122662.98,0
14300,15758035,635,France,Male,36,2,0,2,1,1,86981.46,0
14301,15786042,662,Germany,Male,41,4,142862.21,2,0,0,142903.44,0
14302,15717290,743,France,Male,29,8,0,2,1,0,65816.53,0
14303,15683522,636,France,Male,31,5,99610.92,1,1,0,1055.66,0
14304,15572265,712,Spain,Female,41,3,105522.69,1,0,1,179797.59,1
14305,15691446,567,France,Male,29,6,0,2,1,1,139024.31,0
14307,15626900,629,Spain,Male,33,2,0,1,0,1,103570.8,0
14308,15582404,652,Germany,Male,31,8,161637.75,1,0,0,166317.71,1
14309,15698528,748,France,Female,43,3,0,2,1,1,91624.11,0
14310,15762762,569,France,Female,27,8,0,2,1,1,143783.46,0
14311,15734762,696,Spain,Male,26,2,0,2,1,0,180622.03,0
14312,15690772,681,France,Male,35,2,0,2,1,1,61977.82,0
14314,15788126,637,France,Female,37,4,91611.12,1,1,0,143779.44,0
14315,15602797,718,France,Female,42,3,135096.05,1,1,0,26136.89,1
14316,15592389,652,Spain,Male,35,5,0,2,1,0,67976.57,0
14317,15672912,751,Germany,Male,41,4,141534.04,1,1,1,92727.49,0
14318,15705301,591,Spain,Male,36,7,0,1,1,0,146785.44,0
14319,15578098,694,Spain,Male,35,6,0,2,0,1,108747.12,0
14320,15594765,586,Spain,Female,33,4,105522.68,1,0,0,98820.09,1
14321,15698028,668,France,Female,28,5,0,2,1,0,44965.44,0
14322,15681893,585,France,Female,67,2,128647.98,2,1,1,137041.29,1
14323,15806945,755,Spain,Male,43,2,0,2,0,0,142903.44,0
14324,15604818,627,France,Male,42,6,0,2,0,1,104469.06,0
14325,15738605,652,Germany,Male,30,7,138881.04,1,1,0,141872.05,0
14326,15658057,627,France,Male,35,9,0,2,0,0,79304.38,0
14327,15790744,600,Germany,Female,48,1,130931.83,1,1,1,126469.09,1
14328,15734246,711,France,Female,45,1,0,2,1,0,168816.22,1
14330,15756610,757,France,Male,36,3,0,2,1,1,186489.95,0
14331,15751175,642,France,Female,31,7,0,2,0,0,125222.36,0
14332,15722072,669,France,Female,33,0,133616.39,1,1,1,102930.46,0
14333,15576935,679,Spain,Female,56,2,162560.32,1,0,1,160523.33,1
14334,15658929,547,Germany,Female,42,3,148846.39,2,1,1,167949.84,0
14336,15807524,652,France,Male,36,5,0,2,1,1,122478.36,0
14338,15790489,679,Spain,Male,30,3,0,2,1,0,105448.74,0
14340,15687959,774,France,Female,35,7,0,2,1,0,176903.35,0
14341,15686963,542,Germany,Female,44,1,139528.23,1,1,0,156917.16,1
14342,15658852,678,Germany,Male,35,9,135277.96,1,1,0,102021.39,0
14343,15703394,571,France,Male,35,2,153855.47,1,0,1,176943.59,0
14344,15720508,739,France,Female,32,7,0,2,1,1,174825.57,0
14345,15592751,694,France,Female,33,10,152296.83,1,0,0,62634.94,0
14346,15572777,605,France,Female,39,6,0,2,1,0,170819.01,0
14347,15674750,850,France,Female,36,9,0,1,1,1,141180.66,0
14348,15705050,823,France,Male,42,1,137847.41,1,0,0,91673.6,0
14349,15693637,653,France,Male,37,6,0,2,1,1,123954.15,0
14350,15814237,595,France,Female,32,3,0,2,0,1,129826.89,0
14351,15778830,627,France,Female,49,1,0,2,1,0,90821.66,0
14352,15658946,484,Germany,Male,30,4,125889.3,1,1,1,189339.6,0
14353,15727489,663,Spain,Male,41,8,0,2,1,1,146875.86,0
14355,15765173,679,France,Female,38,3,0,2,1,0,179521.24,0
14356,15659194,589,Spain,Female,21,7,0,2,1,0,187921.3,0
14357,15750099,743,Germany,Male,45,6,118520.41,1,1,0,65720.92,1
14358,15629133,673,Germany,Male,47,3,144427.97,2,1,1,86410.58,0
14359,15723872,607,France,Male,29,3,0,2,1,0,138536.09,0
14360,15607312,717,Germany,Male,50,9,120787.18,2,1,1,54474.48,0
14361,15705352,535,Germany,Male,29,5,157842.52,2,1,0,115700.1,0
14363,15696588,748,Spain,Female,49,9,123906.55,1,0,1,61531.86,1
14364,15704073,653,Germany,Male,35,7,119545.48,1,1,0,68730.91,0
14365,15707042,584,Spain,Female,40,5,0,1,1,0,56905.38,0
14366,15719508,592,France,Female,39,9,0,2,1,1,132424.69,0
14367,15607748,576,France,Female,23,5,0,1,0,0,85983.54,1
14368,15726250,516,Germany,Female,43,5,107749.03,2,1,0,115403.31,1
14370,15778604,703,Germany,Female,43,4,102714.65,2,1,0,140130.22,1
14371,15681439,684,Germany,Female,35,8,156815.71,2,1,0,131834.75,0
14372,15738168,547,France,Male,37,8,0,2,0,1,170984.97,0
14373,15655232,769,France,Male,36,4,73348.56,1,1,1,93844.89,0
14374,15678916,624,France,Male,40,7,0,2,1,0,172097.95,0
14375,15682356,712,Germany,Female,43,3,144768.94,1,0,1,126475.79,1
14376,15791373,596,Spain,Female,39,9,0,2,1,0,96832.82,0
14377,15798895,558,Spain,Male,31,6,0,2,1,1,177747.03,0
14378,15737509,603,France,Male,40,3,0,2,1,0,125918.17,0
14379,15581620,537,Germany,Female,44,3,79450.02,1,0,0,161479.19,0
14380,15624695,721,France,Female,52,4,0,1,1,0,157932.75,1
14381,15790599,850,France,Male,44,4,0,2,1,1,94739.2,0
14382,15689602,754,France,Male,40,6,0,2,0,0,104889.2,1
14383,15574765,755,Spain,Male,30,5,92467.58,2,1,0,122810.53,0
14384,15644878,738,France,Female,41,10,136687.76,1,1,1,134600.94,0
14385,15585599,738,Spain,Female,46,7,0,1,0,0,137519.92,1
14386,15671779,556,Germany,Male,32,3,152694.72,1,1,1,129964.94,0
14387,15633181,581,Spain,Female,45,1,0,1,1,0,82352.06,1
14388,15712608,697,France,Male,41,1,0,1,1,1,162699.5,0
14390,15759499,713,Germany,Female,35,5,108716.59,2,1,1,90928.48,0
14391,15792463,605,Spain,Male,43,7,0,2,1,0,149614.61,0
14392,15667460,700,Spain,Male,49,5,0,2,1,1,146821.42,0
14393,15777772,678,Spain,Female,30,6,121166.89,2,1,0,166475.44,0
14394,15692926,684,France,Female,29,7,0,2,1,1,176943.59,0
14395,15759741,708,Spain,Female,29,9,99705.85,1,0,1,122810.53,0
14396,15656683,614,Spain,Male,46,2,0,1,1,0,57975.8,1
14397,15680399,675,France,Male,39,4,0,1,1,1,183872.88,0
14398,15807433,679,France,Female,41,4,0,2,0,1,140579.17,0
14399,15629273,662,France,Female,29,3,0,2,0,1,100686.11,0
14400,15780805,811,France,Female,43,0,0,2,1,1,171045.32,0
14401,15799790,669,Spain,Male,35,5,0,2,1,0,136902.01,0
14402,15642710,627,France,Female,34,5,0,2,0,1,85983.54,0
14403,15732640,709,France,Female,29,8,0,2,1,1,61513.87,0
14404,15625929,651,Germany,Male,40,1,116662.96,2,1,1,88852.45,1
14405,15769346,691,France,Male,28,2,0,2,1,0,64945.27,0
14406,15782550,592,France,Male,30,6,0,1,1,1,182528.89,0
14408,15659428,584,France,Male,39,5,0,2,0,0,162812.16,0
14409,15613786,550,France,Male,37,7,0,2,1,1,81298.09,0
14410,15634295,694,Spain,Male,36,4,0,2,1,0,15068.93,0
14411,15644501,750,Spain,Female,41,4,0,2,1,1,61761.77,0
14412,15674811,752,Germany,Male,57,6,117899.95,1,1,0,153383.54,1
14413,15755731,583,France,Female,26,6,0,2,1,1,134638.97,0
14414,15793723,576,Spain,Male,45,1,0,2,1,1,151903.6,0
14415,15636673,641,France,Male,40,4,0,2,1,1,147090.9,0
14416,15622230,769,Spain,Male,34,9,0,2,1,0,154844.22,0
14417,15694829,716,France,Female,30,8,0,2,0,1,121568.37,0
14418,15692929,614,France,Female,33,3,109052.04,1,0,0,151645.96,0
14421,15757310,676,France,Female,38,7,115923.78,1,1,1,108876.75,0
14422,15752578,628,France,Male,60,1,0,1,1,0,150548.5,1
14423,15589572,535,France,Female,40,6,0,2,1,1,95583.45,0
14424,15690664,735,Germany,Female,47,4,137843.8,1,1,1,171070.55,1
14425,15671139,581,France,Male,40,8,0,2,0,1,160968.44,0
14426,15631756,570,France,Female,30,7,122311.39,2,1,0,142400.27,0
14427,15602280,551,Germany,Male,53,5,117726.58,1,1,1,83056.22,1
14428,15644878,569,France,Male,32,2,142644.64,1,1,0,91981.85,0
14429,15642725,659,France,Female,47,1,0,1,0,1,51907.72,0
14430,15633059,663,Spain,Male,46,10,105889.2,1,0,1,84870.23,0
14431,15586870,743,France,Female,37,2,0,2,0,0,123870.07,0
14432,15795895,756,Germany,Female,42,1,145512.84,1,1,0,35770.84,0
14433,15754574,482,France,Male,34,7,0,1,1,0,147955.91,0
14434,15721251,778,France,Female,32,1,0,2,0,1,132973.17,0
14435,15651674,674,France,Male,39,7,0,2,1,1,52404.47,0
14437,15715597,662,France,Male,44,0,92474.05,1,1,0,158887.09,0
